UniqueKey,Date,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,score1,score2,Winner,HomeOdds,AwayOdds,DrawOdds
24/11/17HannoverStuttgart,24/11/17,Hannover,Stuttgart,59.58,61.11,0.4322,0.2902,0.2776,1.41,1.1,1,1,Draw,2.29,3.39,3.1
25/11/17FreiburgMainz,25/11/17,Freiburg,Mainz,57.42,64.65,0.3739,0.3392,0.2869,1.25,1.18,2,1,Freiburg,2.75,3.29,2.6
25/11/17DortmundSchalke 04,25/11/17,Dortmund,Schalke 04,82.93,74.48,0.564,0.2015,0.2345,1.88,1.03,4,4,Draw,1.72,4.2,4.33
25/11/17Ein FrankfurtLeverkusen,25/11/17,Ein Frankfurt,Leverkusen,70.39,76.25,0.3816,0.352,0.2664,1.41,1.35,0,1,Leverkusen,2.62,3.5,2.62
25/11/17AugsburgWolfsburg,25/11/17,Augsburg,Wolfsburg,67.63,69.17,0.4308,0.2939,0.2753,1.42,1.13,2,1,Augsburg,2.37,3.29,3.1
25/11/17RB LeipzigWerder Bremen,25/11/17,RB Leipzig,Werder Bremen,77.59,65.83,0.592,0.1786,0.2294,1.91,0.94,2,0,RB Leipzig,1.5,4.33,6.5
25/11/17M'gladbachBayern Munich,25/11/17,M'gladbach,Bayern Munich,71.16,92.82,0.1596,0.6566,0.1838,1.19,2.52,2,1,M'gladbach,5.75,4.75,1.5
26/11/17HamburgHoffenheim,26/11/17,Hamburg,Hoffenheim,59.58,71.57,0.3218,0.4048,0.2734,1.22,1.4,3,0,Hamburg,2.79,3.39,2.5
26/11/17FC KolnHertha,26/11/17,FC Koln,Hertha,59.28,63.09,0.4061,0.3129,0.2809,1.35,1.15,0,2,Hertha,2.5,3.2,3
01/12/17FreiburgHamburg,01/12/17,Freiburg,Hamburg,57.94,61.7,0.4094,0.3063,0.2843,1.33,1.11,0,0,Draw,2.5,3.25,2.89
02/12/17LeverkusenDortmund,02/12/17,Leverkusen,Dortmund,76.84,82.5,0.3842,0.3926,0.2232,1.89,1.91,1,1,Draw,2.25,3.6,3
02/12/17HoffenheimRB Leipzig,02/12/17,Hoffenheim,RB Leipzig,69.58,77.49,0.3588,0.3781,0.2631,1.39,1.43,4,0,Hoffenheim,3.29,3.6,2.1
02/12/17MainzAugsburg,02/12/17,Mainz,Augsburg,64.14,68.6,0.3977,0.3151,0.2872,1.29,1.12,1,3,Augsburg,2.6,3.25,2.79
02/12/17Bayern MunichHannover,02/12/17,Bayern Munich,Hannover,92.34,59.49,0.887,0.0249,0.0881,3.03,0.38,3,1,Bayern Munich,1.14,9,17
02/12/17Werder BremenStuttgart,02/12/17,Werder Bremen,Stuttgart,65.97,61.19,0.5017,0.2365,0.2618,1.6,1.01,1,0,Werder Bremen,2.29,3.39,3.1
02/12/17Schalke 04FC Koln,02/12/17,Schalke 04,FC Koln,75.1,57.49,0.6374,0.1282,0.2344,1.78,0.65,2,2,Draw,1.44,4.33,8
03/12/17HerthaEin Frankfurt,03/12/17,Hertha,Ein Frankfurt,64.88,69.78,0.3941,0.3118,0.2941,1.24,1.07,1,2,Ein Frankfurt,2.7,3.25,2.7
03/12/17WolfsburgM'gladbach,03/12/17,Wolfsburg,M'gladbach,68.18,72.22,0.4073,0.342,0.2506,1.61,1.46,3,0,Wolfsburg,2.62,3.39,2.62
08/12/17StuttgartLeverkusen,08/12/17,Stuttgart,Leverkusen,61.58,76.77,0.2865,0.4578,0.2557,1.24,1.63,0,2,Leverkusen,3.2,3.5,2.25
09/12/17RB LeipzigMainz,09/12/17,RB Leipzig,Mainz,74.64,62.51,0.5888,0.1738,0.2374,1.82,0.87,2,2,Draw,1.39,4.75,8
09/12/17Ein FrankfurtBayern Munich,09/12/17,Ein Frankfurt,Bayern Munich,70.22,92.27,0.1682,0.6116,0.2202,0.94,2,0,1,Bayern Munich,7,4.75,1.44
09/12/17HamburgWolfsburg,09/12/17,Hamburg,Wolfsburg,61.83,69.42,0.3645,0.3503,0.2852,1.24,1.21,0,0,Draw,2.5,3.29,2.87
09/12/17DortmundWerder Bremen,09/12/17,Dortmund,Werder Bremen,82.83,65.71,0.6726,0.142,0.1854,2.42,1.03,1,2,Werder Bremen,1.39,5.25,7
09/12/17M'gladbachSchalke 04,09/12/17,M'gladbach,Schalke 04,70.99,73.92,0.4201,0.326,0.254,1.6,1.38,1,1,Draw,2.25,3.39,3.2
10/12/17FC KolnFreiburg,10/12/17,FC Koln,Freiburg,57.96,58.02,0.4439,0.2699,0.2862,1.36,1,3,4,Freiburg,2.25,3.25,3.2
10/12/17HannoverHoffenheim,10/12/17,Hannover,Hoffenheim,60.18,70.52,0.3413,0.3913,0.2673,1.31,1.42,2,0,Hannover,2.7,3.39,2.5
10/12/17AugsburgHertha,10/12/17,Augsburg,Hertha,70.09,63.79,0.5179,0.2207,0.2615,1.6,0.95,1,1,Draw,1.95,3.29,4
12/12/17WolfsburgRB Leipzig,12/12/17,Wolfsburg,RB Leipzig,69.11,73.64,0.3982,0.334,0.2679,1.43,1.29,1,1,Draw,3,3.6,2.29
12/12/17FreiburgM'gladbach,12/12/17,Freiburg,M'gladbach,60.08,71.04,0.3353,0.4151,0.2496,1.45,1.63,1,0,Freiburg,3.39,3.39,2.14
12/12/17HamburgEin Frankfurt,12/12/17,Hamburg,Ein Frankfurt,62.32,70.31,0.3548,0.3229,0.3223,1.03,0.96,1,2,Ein Frankfurt,2.6,3.2,2.79
12/12/17MainzDortmund,12/12/17,Mainz,Dortmund,63.59,81.89,0.2485,0.5259,0.2256,1.34,2.02,0,2,Dortmund,5,4,1.61
13/12/17HoffenheimStuttgart,13/12/17,Hoffenheim,Stuttgart,69.42,60.48,0.5474,0.1971,0.2556,1.66,0.88,1,0,Hoffenheim,1.9,3.6,4
13/12/17HerthaHannover,13/12/17,Hertha,Hannover,63.94,61.38,0.4754,0.2562,0.2684,1.52,1.05,3,1,Hertha,2,3.29,4
13/12/17Schalke 04Augsburg,13/12/17,Schalke 04,Augsburg,73.89,69.96,0.493,0.237,0.27,1.52,0.97,3,2,Schalke 04,1.83,3.6,4.5
13/12/17LeverkusenWerder Bremen,13/12/17,Leverkusen,Werder Bremen,77.74,66.9,0.5834,0.1863,0.2304,1.91,0.98,1,0,Leverkusen,1.44,4.75,7
13/12/17Bayern MunichFC Koln,13/12/17,Bayern Munich,FC Koln,92.17,55.33,0.9079,0.0188,0.0733,3.23,0.35,1,0,Bayern Munich,1.08,12,26
15/12/17M'gladbachHamburg,15/12/17,M'gladbach,Hamburg,70.33,62.54,0.5411,0.2099,0.249,1.72,0.98,3,1,M'gladbach,1.8,3.6,4.5
16/12/17Ein FrankfurtSchalke 04,16/12/17,Ein Frankfurt,Schalke 04,69.99,73.82,0.399,0.3061,0.2949,1.24,1.05,2,2,Draw,2.5,3.1,3.1
16/12/17StuttgartBayern Munich,16/12/17,Stuttgart,Bayern Munich,60.42,92.07,0.1091,0.7101,0.1808,0.79,2.32,0,1,Bayern Munich,10,5,1.33
16/12/17Werder BremenMainz,16/12/17,Werder Bremen,Mainz,66.66,62.83,0.4881,0.2372,0.2747,1.48,0.95,2,2,Draw,1.95,3.5,4
16/12/17FC KolnWolfsburg,16/12/17,FC Koln,Wolfsburg,55.57,69.37,0.3094,0.4149,0.2757,1.17,1.4,1,0,FC Koln,3.6,3.5,2.04
16/12/17AugsburgFreiburg,16/12/17,Augsburg,Freiburg,69.99,60.95,0.5489,0.201,0.2501,1.71,0.93,3,3,Draw,1.75,3.6,5
16/12/17DortmundHoffenheim,16/12/17,Dortmund,Hoffenheim,82.48,69.58,0.6241,0.1731,0.2028,2.25,1.11,2,1,Dortmund,1.5,4.33,6.5
17/12/17HannoverLeverkusen,17/12/17,Hannover,Leverkusen,60.94,77.96,0.2693,0.4817,0.2491,1.22,1.71,4,4,Draw,4.33,3.79,1.8
17/12/17RB LeipzigHertha,17/12/17,RB Leipzig,Hertha,73.39,64.26,0.5567,0.2026,0.2407,1.81,0.99,2,3,Hertha,1.57,3.79,6
12/01/18LeverkusenBayern Munich,12/01/18,Leverkusen,Bayern Munich,76.58,92.05,0.2193,0.5628,0.2179,1.26,2.11,1,3,Bayern Munich,4.2,3.79,1.83
13/01/18Ein FrankfurtFreiburg,13/01/18,Ein Frankfurt,Freiburg,69.46,61.33,0.5313,0.2051,0.2635,1.59,0.88,1,1,Draw,1.85,3.5,4.5
13/01/18Werder BremenHoffenheim,13/01/18,Werder Bremen,Hoffenheim,65.81,69.59,0.4076,0.318,0.2744,1.4,1.2,1,1,Draw,2.6,3.39,2.75
13/01/18StuttgartHertha,13/01/18,Stuttgart,Hertha,60.44,65.01,0.3942,0.32,0.2859,1.29,1.14,1,0,Stuttgart,2.14,3.29,3.6
13/01/18HannoverMainz,13/01/18,Hannover,Mainz,62.47,63.61,0.4425,0.2936,0.2639,1.53,1.2,3,2,Hannover,2.2,3.39,3.29
13/01/18AugsburgHamburg,13/01/18,Augsburg,Hamburg,69.43,61.7,0.5365,0.2081,0.2555,1.66,0.93,1,0,Augsburg,1.95,3.39,4.2
13/01/18RB LeipzigSchalke 04,13/01/18,RB Leipzig,Schalke 04,72.62,74.29,0.4334,0.3107,0.2559,1.6,1.32,3,1,RB Leipzig,2.1,3.39,3.6
14/01/18FC KolnM'gladbach,14/01/18,FC Koln,M'gladbach,56.99,71.08,0.3038,0.4431,0.253,1.32,1.64,2,1,FC Koln,3.29,3.5,2.14
14/01/18DortmundWolfsburg,14/01/18,Dortmund,Wolfsburg,82.47,68.14,0.638,0.1593,0.2027,2.21,1.01,0,0,Draw,1.39,5,7.5
19/01/18HerthaDortmund,19/01/18,Hertha,Dortmund,65.08,82.38,0.2564,0.5158,0.2278,1.35,1.99,1,1,Draw,3.29,3.39,2.2
20/01/18M'gladbachAugsburg,20/01/18,M'gladbach,Augsburg,70.46,69.61,0.4664,0.2894,0.2441,1.76,1.34,2,0,M'gladbach,2.1,3.6,3.39
20/01/18FreiburgRB Leipzig,20/01/18,Freiburg,RB Leipzig,61.32,73.77,0.3187,0.4299,0.2514,1.38,1.64,2,1,Freiburg,3.5,3.5,2.1
20/01/18MainzStuttgart,20/01/18,Mainz,Stuttgart,62.8,60.49,0.4715,0.2401,0.2885,1.37,0.89,3,2,Mainz,2.6,3.2,2.87
20/01/18HoffenheimLeverkusen,20/01/18,Hoffenheim,Leverkusen,69.56,76.12,0.3764,0.3687,0.2549,1.5,1.49,1,4,Leverkusen,2.87,3.6,2.37
20/01/18WolfsburgEin Frankfurt,20/01/18,Wolfsburg,Ein Frankfurt,68.24,69.5,0.4286,0.2716,0.2998,1.25,0.94,1,3,Ein Frankfurt,2.2,3.2,3.6
20/01/18HamburgFC Koln,20/01/18,Hamburg,FC Koln,61.59,57.61,0.4829,0.2371,0.28,1.44,0.92,0,2,FC Koln,2.2,3.29,3.39
21/01/18Bayern MunichWerder Bremen,21/01/18,Bayern Munich,Werder Bremen,92.27,65.82,0.8443,0.0389,0.1168,2.72,0.44,4,2,Bayern Munich,1.12,10,17
21/01/18Schalke 04Hannover,21/01/18,Schalke 04,Hannover,73.17,63.17,0.5673,0.2032,0.2295,1.94,1.07,1,1,Draw,1.57,3.79,6.5
26/01/18Ein FrankfurtM'gladbach,26/01/18,Ein Frankfurt,M'gladbach,71.12,70.8,0.4522,0.2831,0.2647,1.54,1.16,2,0,Ein Frankfurt,2.45,3.39,2.89
27/01/18Bayern MunichHoffenheim,27/01/18,Bayern Munich,Hoffenheim,91.79,67.76,0.8235,0.0507,0.1258,2.72,0.54,5,2,Bayern Munich,1.19,7,13
27/01/18RB LeipzigHamburg,27/01/18,RB Leipzig,Hamburg,73.36,59.58,0.6061,0.1609,0.233,1.85,0.83,1,1,Draw,1.5,4.2,7
27/01/18FC KolnAugsburg,27/01/18,FC Koln,Augsburg,59.7,69.29,0.3486,0.3807,0.2707,1.31,1.38,1,1,Draw,2.79,3.25,2.6
27/01/18StuttgartSchalke 04,27/01/18,Stuttgart,Schalke 04,59.66,72.51,0.3107,0.4052,0.284,1.12,1.32,0,2,Schalke 04,2.89,3.25,2.5
27/01/18DortmundFreiburg,27/01/18,Dortmund,Freiburg,82.44,61.79,0.7441,0.0956,0.1603,2.56,0.81,2,2,Draw,1.39,5,7.5
27/01/18Werder BremenHertha,27/01/18,Werder Bremen,Hertha,66.95,65,0.4726,0.265,0.2624,1.58,1.11,0,0,Draw,2.2,3.39,3.29
28/01/18LeverkusenMainz,28/01/18,Leverkusen,Mainz,77.74,63.39,0.6255,0.1654,0.2091,2.14,1,2,0,Leverkusen,1.39,5,7.5
28/01/18HannoverWolfsburg,28/01/18,Hannover,Wolfsburg,63.98,66.49,0.4269,0.3065,0.2666,1.49,1.22,0,1,Wolfsburg,2.29,3.39,3.1
02/02/18FC KolnDortmund,02/02/18,FC Koln,Dortmund,59.95,81.46,0.2222,0.5533,0.2245,1.21,2.02,2,3,Dortmund,5,3.79,1.7
03/02/18Schalke 04Werder Bremen,03/02/18,Schalke 04,Werder Bremen,73.97,67.19,0.5285,0.2174,0.2542,1.67,0.98,1,2,Werder Bremen,1.75,3.79,4.75
03/02/18WolfsburgStuttgart,03/02/18,Wolfsburg,Stuttgart,66.89,58.03,0.536,0.1867,0.2773,1.47,0.75,1,1,Draw,2.25,3.29,3.29
03/02/18HerthaHoffenheim,03/02/18,Hertha,Hoffenheim,64.89,68.36,0.4109,0.3202,0.2688,1.45,1.25,1,1,Draw,2.62,3.29,2.75
03/02/18FreiburgLeverkusen,03/02/18,Freiburg,Leverkusen,63.09,78.46,0.2834,0.4732,0.2433,1.33,1.77,0,0,Draw,4,3.79,1.85
03/02/18MainzBayern Munich,03/02/18,Mainz,Bayern Munich,62.56,91.57,0.1255,0.6971,0.1774,0.96,2.47,0,2,Bayern Munich,10,5.25,1.3
03/02/18M'gladbachRB Leipzig,03/02/18,M'gladbach,RB Leipzig,70.28,72.49,0.4304,0.3249,0.2448,1.71,1.46,0,1,RB Leipzig,2.5,3.39,2.79
04/02/18AugsburgEin Frankfurt,04/02/18,Augsburg,Ein Frankfurt,69.11,71.63,0.4193,0.2951,0.2855,1.33,1.07,3,0,Augsburg,2.35,3.29,3.1
04/02/18HamburgHannover,04/02/18,Hamburg,Hannover,60.57,63.68,0.4099,0.3098,0.2803,1.36,1.14,1,1,Draw,2.25,3.29,3.29
09/02/18RB LeipzigAugsburg,09/02/18,RB Leipzig,Augsburg,73.36,71.12,0.4798,0.2678,0.2525,1.68,1.19,2,0,RB Leipzig,1.7,3.79,5
10/02/18LeverkusenHertha,10/02/18,Leverkusen,Hertha,78.69,64.12,0.6241,0.1544,0.2215,1.96,0.85,0,2,Hertha,1.53,4.33,6
10/02/18Ein FrankfurtFC Koln,10/02/18,Ein Frankfurt,FC Koln,69.68,60.35,0.5434,0.1921,0.2645,1.58,0.82,4,2,Ein Frankfurt,1.9,3.5,4.2
10/02/18DortmundHamburg,10/02/18,Dortmund,Hamburg,81.12,60.33,0.7397,0.0905,0.1698,2.38,0.7,2,0,Dortmund,1.33,5.25,9
10/02/18HoffenheimMainz,10/02/18,Hoffenheim,Mainz,69.12,62.63,0.5243,0.2258,0.2499,1.72,1.04,4,2,Hoffenheim,1.61,4,5.25
10/02/18HannoverFreiburg,10/02/18,Hannover,Freiburg,63.94,62.87,0.4645,0.2746,0.2609,1.58,1.16,2,1,Hannover,2.1,3.5,3.5
10/02/18Bayern MunichSchalke 04,10/02/18,Bayern Munich,Schalke 04,91.52,72.62,0.7759,0.0739,0.1502,2.55,0.66,2,1,Bayern Munich,1.28,6,9.5
11/02/18StuttgartM'gladbach,11/02/18,Stuttgart,M'gladbach,59.44,69.38,0.341,0.3859,0.2731,1.27,1.37,1,0,Stuttgart,2.5,3.39,2.79
11/02/18Werder BremenWolfsburg,11/02/18,Werder Bremen,Wolfsburg,68.64,65.53,0.4823,0.2433,0.2744,1.48,0.97,3,1,Werder Bremen,2.14,3.39,3.39
16/02/18HerthaMainz,16/02/18,Hertha,Mainz,65.72,61.85,0.4885,0.246,0.2655,1.56,1.03,0,2,Mainz,2,3.39,4
17/02/18WolfsburgBayern Munich,17/02/18,Wolfsburg,Bayern Munich,65.44,91.07,0.1505,0.6476,0.2019,0.96,2.2,1,2,Bayern Munich,8.5,5,1.36
17/02/18FC KolnHannover,17/02/18,FC Koln,Hannover,59.74,63.82,0.4097,0.3304,0.2599,1.52,1.34,1,1,Draw,2.29,3.39,3.1
17/02/18HamburgLeverkusen,17/02/18,Hamburg,Leverkusen,60.31,77.34,0.2666,0.4653,0.2681,1.08,1.52,1,2,Leverkusen,3.79,3.5,2
17/02/18FreiburgWerder Bremen,17/02/18,Freiburg,Werder Bremen,63.02,68.65,0.3888,0.3389,0.2723,1.38,1.27,1,0,Freiburg,2.5,3.29,2.89
17/02/18Schalke 04Hoffenheim,17/02/18,Schalke 04,Hoffenheim,73.47,69.74,0.4966,0.2542,0.2492,1.72,1.16,2,1,Schalke 04,2.1,3.5,3.5
18/02/18AugsburgStuttgart,18/02/18,Augsburg,Stuttgart,70.19,59.88,0.56,0.179,0.261,1.6,0.78,0,1,Stuttgart,2.04,3.39,3.75
18/02/18M'gladbachDortmund,18/02/18,M'gladbach,Dortmund,69.08,81.16,0.3112,0.4591,0.2297,1.57,1.93,0,1,Dortmund,3,3.6,2.29
19/02/18Ein FrankfurtRB Leipzig,19/02/18,Ein Frankfurt,RB Leipzig,70.04,76.39,0.375,0.3519,0.2731,1.35,1.3,2,1,Ein Frankfurt,2.5,3.39,2.79
23/02/18MainzWolfsburg,23/02/18,Mainz,Wolfsburg,63.94,65.18,0.4364,0.2874,0.2761,1.42,1.1,1,1,Draw,2.14,3.39,3.5
24/02/18Bayern MunichHertha,24/02/18,Bayern Munich,Hertha,92.02,63.76,0.8549,0.0363,0.1088,2.83,0.45,0,0,Draw,1.16,7.5,17
24/02/18HannoverM'gladbach,24/02/18,Hannover,M'gladbach,64.34,69.46,0.3962,0.3418,0.262,1.48,1.36,0,1,M'gladbach,2.62,3.39,2.7
24/02/18StuttgartEin Frankfurt,24/02/18,Stuttgart,Ein Frankfurt,61.76,70.82,0.345,0.3488,0.3062,1.08,1.09,1,0,Stuttgart,2.37,3.2,3.25
24/02/18HoffenheimFreiburg,24/02/18,Hoffenheim,Freiburg,69.54,63.76,0.5178,0.231,0.2511,1.7,1.06,1,1,Draw,1.66,4.2,4.75
24/02/18Werder BremenHamburg,24/02/18,Werder Bremen,Hamburg,68.02,59.93,0.5348,0.1971,0.2681,1.55,0.83,1,0,Werder Bremen,1.83,3.6,4.5
25/02/18LeverkusenSchalke 04,25/02/18,Leverkusen,Schalke 04,77.64,73.66,0.5027,0.248,0.2493,1.72,1.14,0,2,Schalke 04,1.9,3.6,4
25/02/18RB LeipzigFC Koln,25/02/18,RB Leipzig,FC Koln,74.38,59.32,0.621,0.1591,0.2199,1.99,0.89,1,2,FC Koln,1.55,4,6.5
26/02/18DortmundAugsburg,26/02/18,Dortmund,Augsburg,80.8,68.46,0.6113,0.1772,0.2115,2.13,1.06,1,1,Draw,1.44,4.5,7
02/03/18M'gladbachWerder Bremen,02/03/18,M'gladbach,Werder Bremen,69.45,68.29,0.4644,0.2718,0.2637,1.56,1.13,2,2,Draw,1.95,3.5,4
03/03/18HamburgMainz,03/03/18,Hamburg,Mainz,59.76,63.53,0.4006,0.3054,0.2939,1.25,1.05,0,0,Draw,2.25,3.29,3.39
03/03/18AugsburgHoffenheim,03/03/18,Augsburg,Hoffenheim,69.02,68.92,0.4515,0.287,0.2615,1.56,1.2,0,2,Hoffenheim,2.89,3.39,2.45
03/03/18Schalke 04Hertha,03/03/18,Schalke 04,Hertha,75.31,64.1,0.5742,0.171,0.2548,1.65,0.77,1,0,Schalke 04,1.66,3.6,6
03/03/18WolfsburgLeverkusen,03/03/18,Wolfsburg,Leverkusen,65.63,76.02,0.3329,0.3971,0.27,1.27,1.41,1,2,Leverkusen,3.29,3.39,2.2
03/03/18Ein FrankfurtHannover,03/03/18,Ein Frankfurt,Hannover,69.7,64.37,0.5046,0.2294,0.2661,1.56,0.96,1,0,Ein Frankfurt,1.75,3.6,5
03/03/18RB LeipzigDortmund,03/03/18,RB Leipzig,Dortmund,73.04,80.32,0.3651,0.3934,0.2415,1.61,1.68,1,1,Draw,2.39,3.5,2.87
04/03/18FC KolnStuttgart,04/03/18,FC Koln,Stuttgart,60.82,63,0.4282,0.282,0.2898,1.32,1.01,2,3,Stuttgart,2.45,3.25,3
04/03/18FreiburgBayern Munich,04/03/18,Freiburg,Bayern Munich,64.44,91.83,0.134,0.6737,0.1923,0.91,2.27,0,4,Bayern Munich,10,5.5,1.3
09/03/18MainzSchalke 04,09/03/18,Mainz,Schalke 04,62.87,74.85,0.3191,0.401,0.2799,1.17,1.35,0,1,Schalke 04,3.6,3.29,2.1
10/03/18Bayern MunichHamburg,10/03/18,Bayern Munich,Hamburg,92.48,60.58,0.8784,0.0212,0.1004,2.71,0.26,6,0,Bayern Munich,1.12,9,21
10/03/18HerthaFreiburg,10/03/18,Hertha,Freiburg,64.69,62.99,0.4589,0.2489,0.2923,1.33,0.9,0,0,Draw,2.1,3.25,3.79
10/03/18HoffenheimWolfsburg,10/03/18,Hoffenheim,Wolfsburg,70.74,64.49,0.5214,0.2211,0.2576,1.64,0.98,3,0,Hoffenheim,1.66,4,5
10/03/18HannoverAugsburg,10/03/18,Hannover,Augsburg,64.02,67.22,0.4156,0.3106,0.2738,1.41,1.19,1,3,Augsburg,2.14,3.39,3.39
10/03/18LeverkusenM'gladbach,10/03/18,Leverkusen,M'gladbach,77.03,68.57,0.5573,0.211,0.2317,1.92,1.1,2,0,Leverkusen,1.7,3.89,5
11/03/18StuttgartRB Leipzig,11/03/18,Stuttgart,RB Leipzig,63,73.08,0.3363,0.3795,0.2842,1.19,1.28,0,0,Draw,2.62,3.39,2.62
11/03/18DortmundEin Frankfurt,11/03/18,Dortmund,Ein Frankfurt,79.53,70.08,0.5696,0.1936,0.2368,1.84,0.97,3,2,Dortmund,1.75,3.6,5
12/03/18Werder BremenFC Koln,12/03/18,Werder Bremen,FC Koln,69.1,60.59,0.5441,0.214,0.242,1.8,1.04,3,1,Werder Bremen,1.83,3.75,4.2
16/03/18FreiburgStuttgart,16/03/18,Freiburg,Stuttgart,62.97,63.22,0.4383,0.2548,0.307,1.22,0.86,1,2,Stuttgart,2.62,3.2,2.79
17/03/18Ein FrankfurtMainz,17/03/18,Ein Frankfurt,Mainz,70.64,62.8,0.5296,0.1989,0.2715,1.52,0.82,3,0,Ein Frankfurt,1.61,3.79,6
17/03/18M'gladbachHoffenheim,17/03/18,M'gladbach,Hoffenheim,67.57,72.31,0.3997,0.343,0.2573,1.53,1.4,3,3,Draw,2.75,3.39,2.54
17/03/18HamburgHertha,17/03/18,Hamburg,Hertha,58.41,64.89,0.3714,0.307,0.3215,1.06,0.93,1,2,Hertha,2.54,3,3
17/03/18AugsburgWerder Bremen,17/03/18,Augsburg,Werder Bremen,68.48,69.18,0.4421,0.2898,0.2681,1.5,1.16,1,3,Werder Bremen,2.5,3.1,3.1
17/03/18WolfsburgSchalke 04,17/03/18,Wolfsburg,Schalke 04,62.85,74.98,0.3149,0.3921,0.2929,1.08,1.24,0,1,Schalke 04,3.5,3.25,2.2
18/03/18DortmundHannover,18/03/18,Dortmund,Hannover,78.85,62.6,0.6482,0.1507,0.2011,2.21,0.97,1,0,Dortmund,1.44,4.75,7
18/03/18FC KolnLeverkusen,18/03/18,FC Koln,Leverkusen,60.48,77.9,0.267,0.4908,0.2422,1.27,1.8,2,0,FC Koln,5,3.75,1.72
18/03/18RB LeipzigBayern Munich,18/03/18,RB Leipzig,Bayern Munich,73.44,93.27,0.1736,0.6216,0.2048,1.09,2.22,2,1,RB Leipzig,5,4.33,1.6
31/03/18LeverkusenAugsburg,31/03/18,Leverkusen,Augsburg,76.54,66.33,0.5726,0.1908,0.2366,1.84,0.96,0,0,Draw,1.44,4.5,6.5
31/03/18HannoverRB Leipzig,31/03/18,Hannover,RB Leipzig,62.61,75.37,0.3129,0.4245,0.2626,1.27,1.52,2,3,RB Leipzig,3.89,3.6,1.95
31/03/18Schalke 04Freiburg,31/03/18,Schalke 04,Freiburg,75.5,61.1,0.6035,0.1448,0.2517,1.65,0.66,2,0,Schalke 04,1.55,3.79,6.5
31/03/18StuttgartHamburg,31/03/18,Stuttgart,Hamburg,64.94,56.92,0.521,0.1873,0.2917,1.37,0.7,1,1,Draw,1.72,3.6,4.75
31/03/18HoffenheimFC Koln,31/03/18,Hoffenheim,FC Koln,71.94,62.18,0.5656,0.2061,0.2283,1.96,1.1,6,0,Hoffenheim,1.53,4.5,5.75
31/03/18Bayern MunichDortmund,31/03/18,Bayern Munich,Dortmund,92.38,78.86,0.7334,0.1056,0.161,2.63,0.91,6,0,Bayern Munich,1.36,5,8
31/03/18HerthaWolfsburg,31/03/18,Hertha,Wolfsburg,66.15,62.3,0.4805,0.225,0.2944,1.34,0.82,0,0,Draw,2.04,3.29,3.6
01/04/18Werder BremenEin Frankfurt,01/04/18,Werder Bremen,Ein Frankfurt,71.23,71.93,0.4407,0.2834,0.2759,1.43,1.09,2,1,Werder Bremen,2.37,3.25,3
01/04/18MainzM'gladbach,01/04/18,Mainz,M'gladbach,61.34,67.88,0.3786,0.3562,0.2652,1.42,1.37,0,0,Draw,2.45,3.39,2.75
06/04/18HannoverWerder Bremen,06/04/18,Hannover,Werder Bremen,62.35,71.54,0.3535,0.384,0.2625,1.38,1.45,2,1,Hannover,2.89,3.5,2.37
07/04/18FC KolnMainz,07/04/18,FC Koln,Mainz,59.36,60.98,0.4386,0.2911,0.2703,1.47,1.15,1,1,Draw,2,3.5,3.75
07/04/18M'gladbachHertha,07/04/18,M'gladbach,Hertha,68.4,65.7,0.4804,0.244,0.2757,1.47,0.96,2,1,M'gladbach,1.7,3.5,5.75
07/04/18FreiburgWolfsburg,07/04/18,Freiburg,Wolfsburg,60.36,62.94,0.4154,0.2801,0.3045,1.21,0.94,0,2,Wolfsburg,2.5,3.1,3.1
07/04/18AugsburgBayern Munich,07/04/18,Augsburg,Bayern Munich,66.55,93.26,0.1269,0.6933,0.1799,0.95,2.43,1,4,Bayern Munich,6.5,4.33,1.5
07/04/18HamburgSchalke 04,07/04/18,Hamburg,Schalke 04,57.52,76.16,0.2537,0.4517,0.2947,0.91,1.31,3,2,Hamburg,4.33,3.39,1.9
08/04/18DortmundStuttgart,08/04/18,Dortmund,Stuttgart,76.98,64.38,0.5992,0.1667,0.2341,1.84,0.85,3,0,Dortmund,1.61,4,5.5
08/04/18Ein FrankfurtHoffenheim,08/04/18,Ein Frankfurt,Hoffenheim,71.63,74.38,0.4182,0.3169,0.2649,1.49,1.27,1,1,Draw,2.39,3.39,3
09/04/18RB LeipzigLeverkusen,09/04/18,RB Leipzig,Leverkusen,75.45,76.39,0.4396,0.2975,0.2629,1.54,1.22,1,4,Leverkusen,2.29,3.5,3
13/04/18WolfsburgAugsburg,13/04/18,Wolfsburg,Augsburg,63.83,66.05,0.4178,0.2893,0.293,1.28,1.02,0,0,Draw,2.14,3.29,3.6
14/04/18HoffenheimHamburg,14/04/18,Hoffenheim,Hamburg,74.12,59.52,0.6171,0.1586,0.2243,1.93,0.86,2,0,Hoffenheim,1.5,4.33,6.5
14/04/18StuttgartHannover,14/04/18,Stuttgart,Hannover,63.18,62.83,0.4445,0.2744,0.2811,1.4,1.04,1,1,Draw,1.9,3.6,4
14/04/18HerthaFC Koln,14/04/18,Hertha,FC Koln,66.04,59.26,0.5125,0.2216,0.2659,1.56,0.93,2,1,Hertha,1.95,3.6,3.79
